order,aggression,stress,tension,suspicious,balance,confidence,vitality,self_regulation,depression,neuroticism
3344,40.8161826,30.870165,64.55474145,33.11592958,63.99178219,74.66864688,22.85372938,69.13034104,16.75423541,32.30847083
3345,40.68116484,30.95483939,64.67796682,33.17367455,63.95330745,74.62247088,22.94240028,69.19592658,16.78116484,32.42014825
3346,40.38343267,30.38990863,64.11581248,32.80286056,64.34894715,75.03599522,23.10723081,69.45218513,16.44133891,31.89314661
3347,40.94988493,30.95533808,64.60625972,33.22173589,63.88371726,74.55645151,22.64097534,68.97008439,16.87265753,32.40080657
3348,40.70464789,30.8581338,64.49418134,33.20697183,63.85465669,74.5290757,22.49070422,68.99302817,16.99650528,32.42208627
3349,41.09509094,31.12411976,64.76606211,33.55314859,63.66296672,74.31942348,22.3484523,68.80650996,17.10800446,32.69669183
3350,40.59223858,30.9044307,64.53702559,33.13769173,63.84168859,74.51685512,22.48847402,68.96652205,17.01507362,32.41862125
3351,40.58826617,31.17926571,64.82937613,33.37586976,63.62818876,74.28981216,22.28213684,68.76656535,17.18716188,32.68310336
3352,40.64577556,30.93732668,64.52070623,33.10408579,63.79182843,74.46267332,22.40436309,68.92098354,17.12479202,32.4664818
3353,40.58092384,31.12311354,64.81097496,33.31675775,63.73468794,74.39827222,22.52775036,68.91965797,17.0410349,32.60692877
3354,41.15508631,31.09882123,64.73049934,33.32198811,63.79408762,74.45791722,22.58250418,68.86997402,16.94160942,32.51844254
3355,40.91145014,31.10535193,64.791164,33.2546984,63.85003091,74.51219642,22.81487238,69.03515853,16.86957078,32.52022432
3356,40.60667322,30.70572693,64.41334644,33.07524886,64.06284872,74.74760968,22.86190242,69.23142436,16.71429274,32.22096596
3357,40.71657176,31.14971529,64.67645788,33.20320047,63.59359906,74.25028471,22.163656,68.73691341,17.37965835,32.69302965
3358,40.536215,30.54279954,64.23950727,32.95596863,64.15720046,74.85390819,22.85061592,69.263785,16.64279954,32.05596863
3359,40.74337654,31.23012963,64.7354284,33.24072716,63.51854567,74.16987037,22.07251975,68.66722098,17.47615556,32.77880494
3360,40.68826916,31.14361781,64.79983429,33.28967337,63.72275958,74.38335441,22.52346169,68.90594828,17.07724042,32.62172605
3361,40.59231779,31.15941278,64.85941278,33.32202418,63.73841106,74.39884629,22.60985838,68.95710536,17.02202418,32.63303626
3362,40.60520711,30.86238004,64.48055229,33.08703486,63.86879244,74.54541308,22.50644748,68.9921718,17.00913875,32.38186284
3363,40.61713033,30.97688777,64.69362068,33.1091613,63.95737289,74.62390708,23.00876388,69.24143483,16.80079485,32.43505551
3364,40.65389404,30.85462541,64.52786122,33.14756868,63.92566714,74.605594,22.63235818,69.03235818,16.86095077,32.33455227
3365,40.63507745,31.21264998,64.93593919,33.28194313,63.78545197,74.43887354,22.87671079,69.09971275,16.94933822,32.66141371
3366,40.63168576,30.9897064,64.54979029,33.10987417,63.75144539,74.4102936,22.34445072,68.88025165,17.19670108,32.5308582
3367,40.65855703,30.99410797,64.58348678,33.12861712,63.76857737,74.43539101,22.43539101,68.92388796,17.13835644,32.51623221
3368,40.62764276,31.03309625,64.76312984,33.13276034,63.94471447,74.60717248,23.07269315,69.26245801,16.79521835,32.48053747
3369,40.8679747,30.97620255,64.66754432,33.16840507,63.94458227,74.61427847,22.89134177,69.11817721,16.78182279,32.3982785
3370,40.596557,30.61411281,64.3053349,33.04922445,64.08588719,74.77710928,22.76833137,69.203443,16.71411281,32.14922445
3371,40.72250683,31.16752049,64.68951502,33.21150956,63.57698088,74.23247951,22.14347678,68.72148225,17.40102458,32.71202185
3372,40.05731208,29.95290456,63.72390167,32.5199566,64.78468215,75.44291914,23.51391626,69.81786134,16.01531785,31.50719647
3373,40.67581657,31.0274497,64.58679645,33.14614319,63.70771361,74.3725503,22.30222368,68.84287693,17.23293964,32.56261301
3374,40.56303238,31.06729145,64.73577526,33.30971049,63.72725713,74.39574094,22.39574094,68.85877332,17.07274287,32.56729145
3375,40.55956524,30.95865236,64.64971757,33.20676099,63.85749986,74.5306955,22.62599989,69.02004337,16.92463056,32.44673931
3376,40.64584544,30.93753632,64.52085997,33.10418361,63.79163277,74.46246368,22.40412551,68.92080186,17.12504358,32.46670541
3377,40.57334351,31.1146885,64.79024066,33.32958344,63.71104324,74.37611775,22.43199853,68.86692401,17.07847912,32.6077034
3378,40.62131062,30.82257597,64.52257597,33.05163828,64.02354819,74.70149171,22.92205648,69.22280233,16.75163828,32.29224831
3379,41.18076475,31.15880459,64.79731617,33.31285088,63.79154115,74.45201288,22.66283035,68.88714912,16.92501027,32.5446118
3380,40.71348457,31.00809328,64.66112668,33.31416007,63.76449147,74.43033394,22.46876116,68.93707623,17.05685698,32.55932958
3381,40.82989256,30.88987302,64.55988279,33.40983396,63.81012698,74.48013674,22.45014651,68.97010744,16.98987302,32.50983396
3382,40.58310914,31.24798229,64.90642772,33.44020943,63.57668143,74.23512685,22.23512685,68.718236,17.22331858,32.74798229
3383,41.16814464,31.09781363,64.72748261,33.28682058,63.81317942,74.47801391,22.61867594,68.87801391,16.91648957,32.4923171
3384,40.69274152,30.86105102,64.48504028,33.13617623,63.87152501,74.54709299,22.5199463,68.99595704,16.98819771,32.39091238
3385,40.13329034,30.09161879,63.85829327,32.57496189,64.67505569,75.34171845,23.46673311,69.74588561,16.11244284,31.61245456
3386,40.70076745,31.11836374,64.69388792,33.2694121,63.6338358,74.29368231,22.23345207,68.77800464,17.27859397,32.66253258
3387,40.59805128,31.21620065,64.91193755,33.3646778,63.68842811,74.34579711,22.55042587,68.90779488,17.073204,32.69062206
3388,40.6754552,31.26517961,64.93106332,33.42636559,63.61027559,74.26641179,22.3638869,68.77363441,17.16535564,32.74081083
3389,40.60955964,31.3565572,65.03663727,33.47767811,63.55260211,74.20280228,22.36216176,68.76216176,17.21751798,32.83663727
3390,40.59118485,30.98748823,64.69800956,33.16654033,63.9054028,74.57383881,22.84739336,69.14218007,16.856019,32.45592424
3391,39.95370029,29.82763113,63.61167724,32.39572335,64.91439192,75.57236887,23.65641498,69.93034582,15.88560808,31.36965418
3392,41.09253387,31.21527303,64.85601964,33.36132994,63.7259729,74.38364905,22.56987399,68.83443767,17.00207656,32.61792818
3393,41.29069238,31.22118096,64.83863615,33.40395778,63.71342007,74.36997544,22.52203166,68.78300883,17.00837958,32.6212583
3394,40.67304703,31.01914108,64.58070346,33.14226584,63.71546833,74.38085892,22.31164011,68.85007773,17.22296929,32.55375048
3395,40.65338331,31.15389729,64.740878,33.27942188,63.61875797,74.27839394,22.2299571,68.759122,17.27811571,32.67811571
3396,39.93751024,29.80770491,63.5942418,32.38077868,64.93556353,75.59229509,23.67883197,69.94902664,15.86443647,31.35097336
3397,40.67439314,31.02317943,64.58366492,33.1441504,63.7116992,74.37682057,22.30706331,68.84657783,17.22781532,32.55805806
3398,40.13830682,30.05483916,63.81048427,32.56612937,64.67298339,75.34516084,23.40080594,69.71733829,16.12701661,31.58266171
3399,40.51322776,30.53968329,64.22910108,32.91851887,64.16296226,74.86031671,22.85502561,69.26560782,16.64761995,32.04232884
3400,40.63375744,30.7167793,64.37065605,33.01530814,64.0201193,74.70628232,22.70628232,69.12473163,16.80755465,32.21216698
3401,39.94351716,29.81509805,63.60071079,32.38632354,64.92770832,75.58490195,23.6705147,69.94209558,15.87229168,31.35790442
3402,40.62461568,30.84761215,64.47546623,33.11315839,63.87862273,74.55566721,22.51959425,69.00485761,16.98696447,32.37712639
3403,40.54226507,30.63170976,64.3022225,32.96094034,64.08499969,74.77615351,22.77615351,69.19974332,16.74350466,32.13760721
3404,40.66817449,30.75812829,64.44639518,33.06035242,64.03573654,74.72009241,22.81395724,69.15920275,16.73688621,32.22684001
3405,40.78666816,31.06598585,64.63367747,33.18666816,63.7075188,74.37076647,22.34136461,68.8295702,17.19538772,32.57333632
3406,40.55623485,30.59841099,64.2808376,32.98435228,64.10510368,74.79807433,22.78753029,69.21564772,16.70895503,32.11598439
3407,40.69600541,30.93556759,64.66605732,33.1526292,63.98657188,74.65608215,23.01760325,69.24337621,16.73938163,32.39636651
3408,40.52105916,30.67749864,64.33538032,33.00228735,64.04957742,74.72550981,22.71046756,69.15860278,16.7985578,32.20758315
3409,40.82334132,30.99034178,64.61572456,33.19846891,63.81980746,74.48782865,22.55533947,68.95533947,17.00506495,32.47968218
3410,40.58476031,31.26284275,64.9204626,33.45094199,63.56429771,74.22191755,22.22191755,68.70667786,17.23570229,32.76284275
3411,40.60458307,30.98805433,64.75777637,33.10916614,64.02569488,74.69083386,23.24861023,69.36972205,16.66972205,32.41833228
3412,40.64370955,31.09801717,64.69139396,33.24304861,63.66688392,74.32979758,22.28343966,68.80397025,17.22583192,32.62119613
3413,40.68555843,31.20771121,64.88613465,33.33584654,63.70373909,74.36058596,22.57635158,68.91593721,17.06605373,32.67318872
3414,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
3415,40.09046482,29.9959567,63.75896211,32.52196753,64.735546,75.4040433,23.46704871,69.77254059,16.064454,31.52745941
3416,40.74885132,30.81671986,64.50314615,33.20767072,63.95114868,74.62852583,22.70544351,69.10544351,16.82622847,32.34839185
3417,40.54522867,30.72614336,64.39448329,33.04020888,64.00250146,74.68893286,22.67687188,69.11607007,16.82162049,32.23217385
3418,40.64973232,30.79562534,64.42651812,33.04973232,63.94276756,74.62357111,22.60821395,69.05428543,16.9109825,32.29946463
3419,41.09685218,31.0471145,64.6849424,33.28961184,63.82696739,74.49380893,22.60571872,68.90624335,16.91500532,32.47665278
3420,40.65558975,30.73881217,64.42795708,33.04835302,64.04802862,74.73355515,22.82039594,69.16973881,16.72664282,32.20986524
3421,40.41871048,30.43638212,64.15758808,32.83638212,64.30249548,74.9918925,23.06257904,69.41309846,16.48690154,31.93638212
3422,40.07129108,29.97235825,63.73831347,32.50426869,64.76061936,75.42764175,23.49359697,69.79466414,16.03938064,31.50533586
3423,41.0468536,31.03383328,64.66547658,33.26456907,63.82566569,74.49311488,22.58751223,68.90939028,16.93527334,32.47198674
3424,41.04991323,30.99202762,64.63414202,33.21837082,63.88162918,74.55268638,22.66845759,68.95268638,16.86048521,32.40519922
3425,40.60384382,31.25851136,64.95399642,33.3921294,63.65820617,74.31305668,22.52977421,68.88462473,17.10115929,32.73142167
3426,40.27559938,30.22381462,63.95833779,32.69286097,64.49344696,75.17618538,23.21070855,69.55892379,16.30655304,31.74107621
3427,40.51784739,30.51427791,64.22141687,33.0142233,64.19643052,74.87144418,22.87858313,69.30356948,16.60356948,32.082098
3428,40.2964495,30.24947631,63.98079177,32.71210723,64.46618142,75.15052369,23.18183915,69.53486596,16.33381858,31.76513404
3429,40.88225635,31.14817381,64.70690516,33.24070674,63.6557002,74.3141506,22.30584068,68.77232004,17.23570893,32.63986389
3430,40.60592041,30.64122722,64.31474711,32.97944031,64.08966624,74.78083953,22.78966624,69.18966624,16.71916047,32.13240052
3431,40.8986124,30.92075753,64.58975435,33.19674479,63.92540035,74.59882619,22.73612601,69.04754548,16.82588036,32.37646727
3432,39.95662706,29.83123331,63.61482915,32.39842498,64.91056461,75.56876669,23.65236253,69.92696877,15.88943539,31.37303123
3433,40.67715244,30.70781344,64.39759311,33.053305,64.06372889,74.75010178,22.82845767,69.18757634,16.71242366,32.19418633
3434,39.88020149,29.73717107,63.53252468,32.3278783,65.01050574,75.66282893,23.75818255,70.01515213,15.78949426,31.28484787
3435,40.59416081,31.34744727,65.00036687,33.51204525,63.49379394,74.14671354,22.14671354,68.64087434,17.30620606,32.84744727
3436,40.47238866,30.62885293,64.27363024,32.91840756,64.09875842,74.77114707,22.75273951,69.19875842,16.77487183,32.15646427
3437,40.56451655,30.95161586,64.61290593,33.20967944,63.8172018,74.49139518,22.48279297,68.94300842,17.00000262,32.45591696
3438,40.7399249,31.21977469,64.72783477,33.23589485,63.52821029,74.18022531,22.08425536,68.67619527,17.46372962,32.76775967
3439,40.69753837,31.06279799,64.63607526,33.22053396,63.67820054,74.34092915,22.27756778,68.81919907,17.24106791,32.60752366
3440,40.60016326,31.00081629,64.75860279,33.13499841,63.98811619,74.65344429,23.14655571,69.30770487,16.71942542,32.43917736
3441,40.6348239,30.94192279,64.56702063,33.10223585,63.84795981,74.51799894,22.59290111,69.02286198,17.01945214,32.44941301
3442,40.57648955,30.64121147,64.34709528,32.99021844,64.12351045,74.8137041,22.91372889,69.2666584,16.65491557,32.13140512
3443,39.97184073,29.84995782,63.63121309,32.41246837,64.89066982,75.55004218,23.63129745,69.90941454,15.90933018,31.39058546
3444,40.61104307,30.8331292,64.44429475,33.0554603,63.88907941,74.5668708,22.52245357,69.01128802,16.99975505,32.35533782
3445,40.64066731,30.9751429,64.57823876,33.13444551,63.7873759,74.4561165,22.4561165,68.93739094,17.10327637,32.49389855
3446,40.52235428,30.56706284,64.24917942,32.93129599,64.13740802,74.83293716,22.82399545,69.24187887,16.68047541,32.0715337
3447,41.19691291,31.13564584,64.76289119,33.34418625,63.77113052,74.4328386,22.56686031,68.84432618,16.95994403,32.54757443
3448,39.97950935,29.85939612,63.63947161,32.41954709,64.88064162,75.54060388,23.62067936,69.90056614,15.91935838,31.39943386
3449,40.61555731,30.94230557,64.5546414,33.14306883,63.80152652,74.47363337,22.43378602,68.92941966,17.07816818,32.46222924
3450,40.69792384,31.09377153,64.63543245,33.17709338,63.64581324,74.30622847,22.22705894,68.78539801,17.31252583,32.6333563
3451,40.62159139,30.99537235,64.62331819,33.1702031,63.79019197,74.45866827,22.49469535,68.94873597,17.06835204,32.50437912
3452,41.39849869,31.30391988,64.90934107,33.42018345,63.67981655,74.33252715,22.52168476,68.73252715,17.02560464,32.66205166
3453,40.75279792,30.77224391,64.44501952,33.07501394,64.03665365,74.71331846,22.78332404,69.11720766,16.73223276,32.22946272
3454,40.74405202,31.01425248,64.6488814,33.19634889,63.80777353,74.47290896,22.5905769,68.9905769,17.02709104,32.51861055
3455,39.90098711,29.76275336,63.55490919,32.34706502,64.98332455,75.63724664,23.72940247,69.99116872,15.81667545,31.30883128
3456,40.80579404,30.81440796,64.48425925,33.21440796,63.93727554,74.61574075,22.63727554,69.05450337,16.84549663,32.34024971
3457,40.76545903,30.93722664,64.5622735,33.13110551,63.86271088,74.53460345,22.5908183,68.9908183,16.97164265,32.41848836
3458,40.6135088,31.09781301,64.78267851,33.2405264,63.79136832,74.45353205,22.68054965,69.02001163,16.99349717,32.57511125
3459,40.83185593,30.96761517,64.66761517,33.15643412,63.95865024,74.62848152,22.93016872,69.1491564,16.76592796,32.39219337
3460,40.55135596,30.65406787,64.31298311,32.97189834,64.05620332,74.74593213,22.72538975,69.16647451,16.78488145,32.16433906
3461,40.60485695,30.71924635,64.36681787,33.00962317,64.00696789,74.69266922,22.67837054,69.11650034,16.83592813,32.22401257
3462,41.06881323,31.00893816,64.64906308,33.22931293,63.87068707,74.54074954,22.66049969,68.94074954,16.86943785,32.41912554
3463,40.79847529,30.98150259,64.64771294,33.21818592,63.86210344,74.5339454,22.63531436,68.97899827,16.9012911,32.43363391
3464,40.64560627,31.10590998,64.69787952,33.24757627,63.65984769,74.32227188,22.27530211,68.7974235,17.23409184,32.62939486
3465,41.16021727,31.09072072,64.72122416,33.28223105,63.81776895,74.48302067,22.62201378,68.88302067,16.9127345,32.48647589
3466,40.94193272,30.91593668,64.5704436,33.22495053,63.90104551,74.57504947,22.64653859,68.9945465,16.85996042,32.38344162
3467,41.1673315,31.09708608,64.72684066,33.28634982,63.81365018,74.47852747,22.61901832,68.87852747,16.91610439,32.49171795
3468,40.57619623,30.74975432,64.40742308,33.01429435,64.00104317,74.68411067,22.72644191,69.14337441,16.83705495,32.25398744
3469,40.59646957,31.00646526,64.64014243,33.21955546,63.75985757,74.42971083,22.40559344,68.89000432,17.08837721,32.51852395
3470,40.59568948,30.61777167,64.31041094,32.93680365,64.19631964,74.86687672,22.98464839,69.29263927,16.58527854,32.09200911
3471,40.60612334,31.27516181,64.97054775,33.40293236,63.64631299,74.30017241,22.52164721,68.87550663,17.11216048,32.74747746
3472,40.63389991,30.84348239,64.45906722,33.09211727,63.87689369,74.55360674,22.50994373,69.0030915,17.00461061,32.37550193
3473,40.56512595,30.85394539,64.55677695,33.09820942,63.97630652,74.65365401,22.82921092,69.16691653,16.80104098,32.33412445
3474,40.5842843,31.20089047,64.87427437,33.38796172,63.64549805,74.30557391,22.37655016,68.81203828,17.14119391,32.69201844
3475,40.75840127,30.91878827,64.52968438,33.12275972,63.85249484,74.52576368,22.52576368,68.96140523,17.00096749,32.40987788
3476,40.54750419,30.63063652,64.34251256,32.98313233,64.13349414,74.8239933,22.93562814,69.28812395,16.64512898,32.1258861
3477,40.62588516,30.87765549,64.47694736,33.07623923,63.84752154,74.52234451,22.47199045,68.97269858,17.05318659,32.40283252
3478,41.08253329,31.06968329,64.7182833,33.25551664,63.84876669,74.51450003,22.70296668,68.94876669,16.87841665,32.47116663
3479,39.93918075,29.80976092,63.59604081,32.38232069,64.93337902,75.59023908,23.67651896,69.94709913,15.86662098,31.35290087
3480,40.47409005,30.47409005,64.17409005,32.9172733,64.27341152,74.93886492,22.97341152,69.35613822,16.53522513,32.0172733
3481,40.68357452,31.05072355,64.60386394,33.15700433,63.68599135,74.34927645,22.27584664,68.82270625,17.26086827,32.58743846
3482,40.70917384,31.11568149,64.78410808,33.31834768,63.73823888,74.4027188,22.49743902,68.88165232,17.03413439,32.58410808
3483,40.17846601,30.22551977,64.00394269,32.64120435,64.6077992,75.26858774,23.5116988,69.73524723,16.15691048,31.72944091
3484,41.05217912,31.0140978,64.65697582,33.28716007,63.83822748,74.50649304,22.60169634,68.9255337,16.91099743,32.46332271
3485,39.89697019,29.75780946,63.55058328,32.3433571,64.98857744,75.64219054,23.73496435,69.99580363,15.81142256,31.30419637
3486,40.57399329,31.16593965,64.82894301,33.38095642,63.64505029,74.30805364,22.30805364,68.78204694,17.15494971,32.66593965
3487,39.93011412,29.79860199,63.58627674,32.37395149,64.94523538,75.60139801,23.68907276,69.95756063,15.85476462,31.34243937
3488,40.65158975,31.25335512,64.86607618,33.35476925,63.57526648,74.2293302,22.26607923,68.74876454,17.28445069,32.76254238
3489,40.66880661,30.58244044,64.27458897,32.92748015,64.25103456,74.91570294,23.02562352,69.3,16.50970809,32.03925735
3490,40.875526,30.83599695,64.4964679,33.11740979,63.98259021,74.66282568,22.74188379,69.06282568,16.77788074,32.27670337
3491,40.51445943,30.56747735,64.27711697,32.92891886,64.17590095,74.87108114,22.94819811,69.30963962,16.60963962,32.05783773
3492,40.59618631,31.06400154,64.75525733,33.23665208,63.81088266,74.47590582,22.67702265,69.02455739,16.96725681,32.54214101
3493,40.57032941,30.8282039,64.57509017,33.04065881,64.08278432,74.75934119,23.13443136,69.34688627,16.64688627,32.28131763
3494,40.66907804,31.02561217,64.78442193,33.13891462,63.99416586,74.65740977,23.20139999,69.32205366,16.69924146,32.44842437
3495,40.84791612,30.86818308,64.52089351,33.18711525,63.91626258,74.59261779,22.63315171,69.01964041,16.87022611,32.3580496
3496,40.60233985,30.63645313,64.31086817,32.97675489,64.09339599,74.78486767,22.79339599,69.19339599,16.71513233,32.12792481
3497,40.03494916,29.92762973,63.69917602,32.4707223,64.80814341,75.47237027,23.54391655,69.83659713,15.99185659,31.46340287
3498,39.95837935,29.83338997,63.61671622,32.40004248,64.90827316,75.56661003,23.64993628,69.9249469,15.89172684,31.3750531
3499,40.69806291,31.09418872,64.63573839,33.17728807,63.64542386,74.30581128,22.22658612,68.78503644,17.31302646,32.6338013
3500,40.91328456,31.00468403,64.68878847,33.19009397,63.9218277,74.59003658,22.8602611,69.08540994,16.80266839,32.42123234
3501,40.69704227,31.0911268,64.63349299,33.17585917,63.64828166,74.3088732,22.2300563,68.78769011,17.30935216,32.63053525
3502,40.52927267,30.60611342,64.29879525,32.94756808,64.13047742,74.82315925,22.87438642,69.25975008,16.67318167,32.10245433
3503,40.65264011,30.95792032,64.53580823,33.11369615,63.7726077,74.44207968,22.38102364,68.90313572,17.14950438,32.48844834
3504,39.90213997,29.76417227,63.55615073,32.3481292,64.98181697,75.63582773,23.7278062,69.9898385,15.81818303,31.3101615
3505,40.91003907,30.88901142,64.54695613,33.21191006,63.9161268,74.59159455,22.65467748,69.01262219,16.84882713,32.36447917
3506,41.00426874,31.00426874,64.65384187,33.37065082,63.79658501,74.46296709,22.51339397,68.91339397,16.96979708,32.5210777
3507,41.12387798,31.1080836,64.74490608,33.4291117,63.73406581,74.39457987,22.47355176,68.841963,17.01855105,32.60018641
3508,40.55261135,30.74631675,64.45827388,33.01957124,64.07086306,74.75412309,22.94065422,69.25934578,16.70283127,32.22479393
3509,40.52276573,30.60624007,64.32141723,32.94553146,64.16205712,74.85446854,22.97588577,69.31517715,16.61517715,32.09106292
3510,40.56328827,30.89781199,64.47123545,33.0446589,63.84739392,74.50218801,22.44794092,68.96547628,17.09726498,32.44301789
3511,40.06300401,29.96215878,63.72938893,32.49661908,64.7714563,75.43784122,23.50507138,69.80422615,16.0285437,31.49577385
3512,40.4666535,30.55716544,64.28574815,32.9,64.2333465,74.91905515,23.08102388,69.39051194,16.53807078,32.04287408
3513,40.61908269,30.85724806,64.46198191,33.06671576,63.86656848,74.54275194,22.49511886,68.99038501,17.02869767,32.3810646
3514,40.64050459,30.95738727,64.54677727,33.1271989,63.77848624,74.44859165,22.39478138,68.90838084,17.12913429,32.4842924
3515,40.6410762,30.8322117,64.45484733,33.10478804,63.88599168,74.56323745,22.52227984,69.01329675,16.98682185,32.36861847
3516,40.8328517,30.93270721,64.59110075,33.19124524,63.89211217,74.5671483,22.63371864,68.98379088,16.87460266,32.38277946
3517,40.37198808,30.27033156,64.00045201,32.70798212,64.52379485,75.18614428,23.28403575,69.55978889,16.25361481,31.76280145
3518,40.83007898,31.14156197,64.72068797,33.22542998,63.68396103,74.34212003,22.39790803,68.83510002,17.19507197,32.63226397
3519,40.60280277,30.97974626,64.74828144,33.10560554,64.02866205,74.69439446,23.2426759,69.36853518,16.66853518,32.41121108
3520,41.34521598,31.25624588,64.86727577,33.38933557,63.71066443,74.36617938,22.54411959,68.76617938,17.00036546,32.62279072
3521,40.56023283,30.78108654,64.52124176,33.02046566,64.09961195,74.77953434,23.1007761,69.34015522,16.64015522,32.24093132
3522,40.51703338,30.57948912,64.29084471,32.93406677,64.17161103,74.86593323,22.95677794,69.31135559,16.61135559,32.06813353
3523,40.63641387,30.90924161,64.50011051,33.09097942,63.81804117,74.49075839,22.43619284,68.94532394,17.09108993,32.43652438
3524,40.58975774,30.89307701,64.63021814,33.0702302,64.03286489,74.70500904,23.09499096,69.30928528,16.70523321,32.34665059
3525,40.55455544,30.75459207,64.49096236,33.00911089,64.10907426,74.79088911,23.08185148,69.3363703,16.6363703,32.21822177
3526,40.55297765,30.60217119,64.30595531,32.98703472,64.13188587,74.82431764,22.88107941,69.26594294,16.65676177,32.10973942
3527,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
3528,41.20713572,31.13270038,64.75826504,33.30939436,63.79060564,74.45338797,22.60225864,68.85338797,16.93495902,32.52104737
3529,40.17019296,30.09408364,63.84482319,32.59556273,64.63128613,75.30591636,23.3566559,69.68054659,16.16871387,31.61945341
3530,40.21608497,30.15056612,63.89424535,32.63792459,64.5712735,75.24943388,23.29311312,69.62759427,16.2287265,31.67240573
3531,40.64085984,31.12066367,64.88228985,33.16851407,63.94028967,74.59627097,23.22133651,69.32200935,16.75846732,32.54583188
3532,40.37856853,30.47197735,64.14862515,32.85329559,64.26071573,74.92335221,22.92802265,69.34670441,16.59532956,32.02335221
3533,40.67614709,31.00886936,64.7401844,33.13486278,63.96513722,74.6299078,23.07614709,69.25694182,16.76048957,32.44623929
3534,40.65049695,31.20948563,64.80198781,33.32999129,63.57651263,74.2335135,22.19051437,68.71951176,17.30948563,32.73098519
3535,40.60965003,30.97921125,64.68327236,33.1314834,63.92384436,74.59135547,22.9,69.17816663,16.84772785,32.44672235
3536,40.57877758,31.10624488,64.76171842,33.32471393,63.68965827,74.35540714,22.34855692,68.82390939,17.12404218,32.60966999
3537,40.59065322,30.77195967,64.39943709,33.02691451,63.94617098,74.62804033,22.59177904,69.06430162,16.9263516,32.29009031
3538,40.62897375,30.62404482,64.30761504,32.97804144,64.11620814,74.80881474,22.8334594,69.21045771,16.673934,32.10515058
3539,39.97472159,29.92447756,63.70212742,32.46607435,64.8303341,75.48465771,23.5668752,69.85268424,15.9696659,31.46558631
3540,40.17470337,30.09963492,63.84968055,32.59972619,64.6253879,75.30036508,23.35041072,69.67534227,16.1746121,31.62465773
3541,40.69512444,31.08537331,64.62927376,33.17317421,63.65365158,74.31462669,22.23657692,68.79267647,17.30244797,32.62439819
3542,40.13831496,30.05484918,63.81049303,32.56613689,64.67297274,75.34515082,23.40079467,69.71732889,16.12702726,31.58267111
3543,40.02499598,29.91537967,63.68845721,32.46153475,64.8211591,75.48462033,23.55769788,69.84808156,15.9788409,31.45191844
3544,40.84849639,30.83427205,64.49871119,33.17737468,63.95107401,74.62973749,22.67952269,69.05107401,16.82047731,32.32004771
3545,40.59210902,30.92984211,64.69124812,33.08421805,64.04648496,74.71578195,23.20703008,69.36140602,16.66140602,32.36843609
3546,41.13346012,31.12613688,64.75656612,33.31010135,63.78257541,74.44595922,22.57777751,68.85328246,16.95151544,32.52727316
3547,40.71591139,31.15654687,64.86095322,33.22607026,63.8298662,74.48580265,22.90881271,69.12374581,16.91725755,32.59926425
3548,40.65801332,30.89696029,64.5006107,33.12738502,63.82616361,74.49918573,22.44908395,68.95699548,17.06633199,32.43550012
3549,40.58028524,30.87466444,64.62818794,33.06057048,64.06619127,74.73942952,23.16761746,69.35352349,16.65352349,32.32114095
3550,40.92533793,30.86216893,64.52005626,33.1274084,63.99364793,74.66416907,22.773662,69.0599578,16.75581687,32.2905774
3551,41.1487566,31.08046643,64.71217626,33.27559592,63.82440408,74.49025899,22.62683933,68.89025899,16.90730576,32.47803118
3552,41.08911842,31.13961428,64.7596625,33.3081749,63.7539532,74.4160813,22.525489,68.83291325,17.00396692,32.55545451
3553,40.5,30.5,64.2,32.9,64.2,74.9,22.9,69.3,16.6,32
3554,40.59456755,31.10523231,64.82414582,33.25935668,63.82172981,74.48390279,22.78651894,69.07303788,16.92152967,32.56740529
3555,40.52216164,30.6418345,64.34626683,32.98421424,64.11135344,74.80248878,22.87340603,69.24681206,16.67534958,32.13296985
3556,40.59974524,30.88420389,64.47337585,33.0625478,63.84904452,74.51579611,22.46407635,68.97121013,17.06917206,32.4174523
3557,40.66557543,31.2285319,64.8705805,33.40500506,63.59978906,74.2583952,22.26667398,68.73290415,17.20848971,32.72025312
3558,40.82466312,30.85824896,64.50507138,33.14069852,63.93131328,74.60892272,22.65090502,69.02851446,16.86308908,32.33305958
3559,41.25630247,31.18981434,64.81085969,33.38203894,63.7345831,74.39302802,22.5384708,68.80549454,16.99061776,32.59423765
3560,41.15263259,31.08393442,64.71523626,33.27783992,63.82216008,74.487811,22.62520733,68.887811,16.90914175,32.48088717
3561,40.08545018,29.98978484,63.75356174,32.51733863,64.74210361,75.41021516,23.47399205,69.77832671,16.05789639,31.52167329
3562,40.30792967,30.41302476,64.17825619,32.76953713,64.43555795,75.10294224,23.3711159,69.60078938,16.32095443,31.90215285
3563,40.10930524,30.01914491,63.7792518,32.53935868,64.71090853,75.38085509,23.44096197,69.75080164,16.08909147,31.54919836
3564,40.62793421,30.88380263,64.48145526,33.07910789,63.84178422,74.51619737,22.46502369,68.96737106,17.06056315,32.40938947
3565,40.54760148,30.72214022,64.45387454,32.99520295,64.12066421,74.80479705,23.05867159,69.33173432,16.63173432,32.1904059
3566,39.94887265,29.82168942,63.60647824,32.39126706,64.92070499,75.57831058,23.66309941,69.93591617,15.87929501,31.36408383
